t,Fx,Fy,disp_max,volume
4.69000,-7.012312e-03,8.632503e-03,8.053666e-01,1.364080e-01
4.69250,-6.918535e-03,8.612968e-03,8.049310e-01,1.364138e-01
4.69500,-6.829335e-03,8.594628e-03,8.044861e-01,1.364195e-01
4.69750,-6.740120e-03,8.577036e-03,8.040318e-01,1.364251e-01
4.70000,-6.649908e-03,8.560820e-03,8.036073e-01,1.364307e-01
4.70250,-6.559542e-03,8.546676e-03,8.032411e-01,1.364362e-01
4.70500,-6.469505e-03,8.535398e-03,8.028662e-01,1.364417e-01
4.70750,-6.377147e-03,8.527096e-03,8.024825e-01,1.364471e-01
4.71000,-6.283561e-03,8.520406e-03,8.020900e-01,1.364524e-01
4.71250,-6.188264e-03,8.514351e-03,8.016888e-01,1.364577e-01
4.71500,-6.090791e-03,8.510351e-03,8.012787e-01,1.364629e-01
4.71750,-5.993504e-03,8.507513e-03,8.008598e-01,1.364681e-01
4.72000,-5.896696e-03,8.504048e-03,8.004320e-01,1.364732e-01
4.72250,-5.796716e-03,8.501298e-03,7.999956e-01,1.364783e-01
4.72500,-5.695974e-03,8.497644e-03,7.995504e-01,1.364833e-01
4.72750,-5.593584e-03,8.492023e-03,7.990966e-01,1.364882e-01
4.73000,-5.487994e-03,8.487049e-03,7.986342e-01,1.364931e-01
4.73250,-5.382287e-03,8.481307e-03,7.981633e-01,1.364980e-01
4.73500,-5.277857e-03,8.474412e-03,7.976839e-01,1.365028e-01
4.73750,-5.173885e-03,8.467335e-03,7.971961e-01,1.365076e-01
4.74000,-5.073240e-03,8.460521e-03,7.967000e-01,1.365123e-01
4.74250,-4.975626e-03,8.454562e-03,7.961955e-01,1.365170e-01
4.74500,-4.877183e-03,8.448853e-03,7.956828e-01,1.365217e-01
4.74750,-4.778606e-03,8.442259e-03,7.951618e-01,1.365264e-01
4.75000,-4.678254e-03,8.432347e-03,7.946325e-01,1.365310e-01
4.75250,-4.576965e-03,8.421668e-03,7.940950e-01,1.365356e-01
4.75500,-4.474337e-03,8.411779e-03,7.935492e-01,1.365401e-01
4.75750,-4.371060e-03,8.400979e-03,7.930860e-01,1.365446e-01
4.76000,-4.270174e-03,8.386396e-03,7.926262e-01,1.365491e-01
4.76250,-4.168180e-03,8.370720e-03,7.921584e-01,1.365536e-01
4.76500,-4.065770e-03,8.356453e-03,7.916827e-01,1.365580e-01
4.76750,-3.962276e-03,8.341936e-03,7.911992e-01,1.365625e-01
4.77000,-3.856826e-03,8.329118e-03,7.907079e-01,1.365669e-01
4.77250,-3.749771e-03,8.318411e-03,7.902088e-01,1.365712e-01
4.77500,-3.640458e-03,8.311031e-03,7.897021e-01,1.365756e-01
4.77750,-3.530081e-03,8.306684e-03,7.891876e-01,1.365799e-01
4.78000,-3.424040e-03,8.305428e-03,7.886657e-01,1.365843e-01
4.78250,-3.321209e-03,8.305314e-03,7.881361e-01,1.365886e-01
4.78500,-3.218337e-03,8.306124e-03,7.875991e-01,1.365929e-01
4.78750,-3.110881e-03,8.311289e-03,7.870546e-01,1.365972e-01
4.79000,-3.005014e-03,8.316177e-03,7.865026e-01,1.366015e-01
4.79250,-2.897938e-03,8.322816e-03,7.859431e-01,1.366058e-01
4.79500,-2.787143e-03,8.330296e-03,7.853762e-01,1.366101e-01
4.79750,-2.674225e-03,8.337895e-03,7.848019e-01,1.366144e-01
4.80000,-2.563599e-03,8.343246e-03,7.842202e-01,1.366187e-01
4.80250,-2.455449e-03,8.345912e-03,7.836312e-01,1.366230e-01
4.80500,-2.343151e-03,8.347392e-03,7.830349e-01,1.366273e-01
4.80750,-2.230273e-03,8.345883e-03,7.824314e-01,1.366316e-01
4.81000,-2.117348e-03,8.341732e-03,7.818208e-01,1.366359e-01
4.81250,-2.001594e-03,8.336207e-03,7.812031e-01,1.366402e-01
4.81500,-1.884369e-03,8.328339e-03,7.806144e-01,1.366445e-01
4.81750,-1.765090e-03,8.318621e-03,7.800793e-01,1.366488e-01
4.82000,-1.649026e-03,8.309120e-03,7.795372e-01,1.366532e-01
4.82250,-1.538726e-03,8.297722e-03,7.789882e-01,1.366575e-01
4.82500,-1.432304e-03,8.283038e-03,7.784323e-01,1.366619e-01
4.82750,-1.323352e-03,8.271293e-03,7.778695e-01,1.366663e-01
4.83000,-1.214220e-03,8.262342e-03,7.772999e-01,1.366707e-01
4.83250,-1.105923e-03,8.255341e-03,7.767234e-01,1.366751e-01
4.83500,-9.947212e-04,8.252404e-03,7.761401e-01,1.366795e-01
4.83750,-8.802191e-04,8.254423e-03,7.755500e-01,1.366840e-01
4.84000,-7.658863e-04,8.258814e-03,7.749531e-01,1.366885e-01
4.84250,-6.523130e-04,8.263801e-03,7.743495e-01,1.366930e-01
4.84500,-5.371774e-04,8.271478e-03,7.737391e-01,1.366975e-01
4.84750,-4.190007e-04,8.282392e-03,7.731220e-01,1.367021e-01
4.85000,-2.989292e-04,8.295102e-03,7.724984e-01,1.367067e-01
4.85250,-1.774224e-04,8.307220e-03,7.718683e-01,1.367113e-01
4.85500,-5.351140e-05,8.319245e-03,7.712317e-01,1.367159e-01
4.85750,7.354878e-05,8.331263e-03,7.705887e-01,1.367206e-01
4.86000,2.008947e-04,8.340991e-03,7.699395e-01,1.367253e-01
4.86250,3.230510e-04,8.347196e-03,7.692840e-01,1.367300e-01
4.86500,4.411634e-04,8.352598e-03,7.686224e-01,1.367348e-01
4.86750,5.597395e-04,8.359181e-03,7.679547e-01,1.367396e-01
4.87000,6.795379e-04,8.365533e-03,7.672809e-01,1.367445e-01
4.87250,7.983435e-04,8.369952e-03,7.666011e-01,1.367494e-01
4.87500,9.171337e-04,8.374757e-03,7.659155e-01,1.367543e-01
4.87750,1.038456e-03,8.377283e-03,7.652240e-01,1.367593e-01
4.88000,1.162209e-03,8.378212e-03,7.645304e-01,1.367643e-01
4.88250,1.282630e-03,8.377026e-03,7.639147e-01,1.367693e-01
4.88500,1.402032e-03,8.374323e-03,7.632929e-01,1.367744e-01
4.88750,1.522541e-03,8.370163e-03,7.626649e-01,1.367796e-01
4.89000,1.644426e-03,8.367392e-03,7.620308e-01,1.367848e-01
4.89250,1.767821e-03,8.366703e-03,7.613908e-01,1.367900e-01
4.89500,1.890957e-03,8.368407e-03,7.607448e-01,1.367953e-01
4.89750,2.018237e-03,8.372955e-03,7.600930e-01,1.368007e-01
4.90000,2.147625e-03,8.379024e-03,7.594354e-01,1.368060e-01
4.90250,2.276372e-03,8.386305e-03,7.587721e-01,1.368115e-01
4.90500,2.402582e-03,8.397195e-03,7.581032e-01,1.368170e-01
4.90750,2.526860e-03,8.413000e-03,7.574287e-01,1.368225e-01
4.91000,2.651866e-03,8.432774e-03,7.567487e-01,1.368281e-01
4.91250,2.779948e-03,8.456034e-03,7.560634e-01,1.368337e-01
4.91500,2.908469e-03,8.480840e-03,7.553726e-01,1.368395e-01
4.91750,3.036608e-03,8.505222e-03,7.546766e-01,1.368452e-01
4.92000,3.164884e-03,8.526257e-03,7.539754e-01,1.368510e-01
4.92250,3.295997e-03,8.544444e-03,7.532690e-01,1.368569e-01
4.92500,3.425935e-03,8.558775e-03,7.525577e-01,1.368629e-01
4.92750,3.555193e-03,8.573884e-03,7.518414e-01,1.368689e-01
4.93000,3.686734e-03,8.590478e-03,7.511202e-01,1.368749e-01
4.93250,3.820378e-03,8.605650e-03,7.503943e-01,1.368810e-01
4.93500,3.955465e-03,8.620621e-03,7.496993e-01,1.368872e-01
4.93750,4.089687e-03,8.634506e-03,7.490383e-01,1.368935e-01
4.94000,4.220777e-03,8.643247e-03,7.483720e-01,1.368998e-01
4.94250,4.356178e-03,8.647572e-03,7.477003e-01,1.369062e-01
4.94500,4.492229e-03,8.649261e-03,7.470234e-01,1.369126e-01
4.94750,4.625119e-03,8.650920e-03,7.463413e-01,1.369191e-01
4.95000,4.755381e-03,8.652788e-03,7.456540e-01,1.369257e-01
4.95250,4.886373e-03,8.660085e-03,7.449617e-01,1.369324e-01
4.95500,5.016469e-03,8.671764e-03,7.442644e-01,1.369391e-01
4.95750,5.147237e-03,8.687101e-03,7.435622e-01,1.369459e-01
4.96000,5.278567e-03,8.706480e-03,7.428552e-01,1.369528e-01
4.96250,5.412491e-03,8.729084e-03,7.421435e-01,1.369598e-01
4.96500,5.548040e-03,8.752622e-03,7.414272e-01,1.369668e-01
4.96750,5.685757e-03,8.780438e-03,7.407063e-01,1.369739e-01
4.97000,5.823073e-03,8.811630e-03,7.399808e-01,1.369811e-01
4.97250,5.959350e-03,8.844560e-03,7.392511e-01,1.369883e-01
4.97500,6.098640e-03,8.880501e-03,7.385170e-01,1.369957e-01
4.97750,6.240888e-03,8.915795e-03,7.377787e-01,1.370031e-01
4.98000,6.379758e-03,8.946304e-03,7.370365e-01,1.370106e-01
4.98250,6.519097e-03,8.974410e-03,7.362902e-01,1.370181e-01
4.98500,6.663462e-03,9.002416e-03,7.355402e-01,1.370258e-01
4.98750,6.806132e-03,9.025853e-03,7.347864e-01,1.370335e-01
4.99000,6.945585e-03,9.046243e-03,7.340290e-01,1.370413e-01
4.99250,7.085573e-03,9.068129e-03,7.332681e-01,1.370492e-01
4.99500,7.227415e-03,9.091453e-03,7.325038e-01,1.370572e-01
4.99750,7.368507e-03,9.114332e-03,7.317362e-01,1.370653e-01
5.00000,7.506632e-03,9.134235e-03,7.309655e-01,1.370735e-01
5.00250,7.645959e-03,9.151774e-03,7.301917e-01,1.370817e-01
5.00500,7.785776e-03,9.167268e-03,7.294150e-01,1.370900e-01
5.00750,7.924554e-03,9.182506e-03,7.286354e-01,1.370984e-01
5.01000,8.064534e-03,9.200391e-03,7.278783e-01,1.371069e-01
5.01250,8.205879e-03,9.221071e-03,7.271473e-01,1.371155e-01
5.01500,8.349344e-03,9.247057e-03,7.264124e-01,1.371242e-01
5.01750,8.493220e-03,9.277429e-03,7.256737e-01,1.371330e-01
5.02000,8.634697e-03,9.309989e-03,7.249313e-01,1.371419e-01
5.02250,8.775599e-03,9.344368e-03,7.241854e-01,1.371508e-01
5.02500,8.918077e-03,9.382514e-03,7.234360e-01,1.371598e-01
5.02750,9.063823e-03,9.423626e-03,7.226833e-01,1.371690e-01
5.03000,9.211274e-03,9.464670e-03,7.234769e-01,1.371782e-01
5.03250,9.359978e-03,9.507866e-03,7.243931e-01,1.371875e-01
5.03500,9.507230e-03,9.552680e-03,7.253076e-01,1.371969e-01
5.03750,9.654453e-03,9.597275e-03,7.262201e-01,1.372064e-01
5.04000,9.799177e-03,9.638878e-03,7.271305e-01,1.372160e-01
5.04250,9.943262e-03,9.678123e-03,7.280387e-01,1.372256e-01
5.04500,1.008824e-02,9.715173e-03,7.289446e-01,1.372354e-01
5.04750,1.023620e-02,9.752307e-03,7.298480e-01,1.372452e-01
5.05000,1.038463e-02,9.788976e-03,7.307486e-01,1.372551e-01
5.05250,1.053280e-02,9.824670e-03,7.316462e-01,1.372651e-01
5.05500,1.068043e-02,9.859111e-03,7.325408e-01,1.372752e-01
5.05750,1.083024e-02,9.895327e-03,7.334319e-01,1.372854e-01
5.06000,1.097873e-02,9.930448e-03,7.343196e-01,1.372957e-01
5.06250,1.112450e-02,9.962331e-03,7.352034e-01,1.373060e-01
5.06500,1.127315e-02,9.992863e-03,7.360833e-01,1.373164e-01
5.06750,1.142235e-02,1.002526e-02,7.369589e-01,1.373269e-01
5.07000,1.156960e-02,1.005737e-02,7.378301e-01,1.373375e-01
5.07250,1.171586e-02,1.009205e-02,7.386966e-01,1.373481e-01
5.07500,1.186427e-02,1.013049e-02,7.395582e-01,1.373589e-01
5.07750,1.201380e-02,1.017350e-02,7.404147e-01,1.373697e-01
5.08000,1.216139e-02,1.021851e-02,7.412659e-01,1.373805e-01
5.08250,1.230673e-02,1.026443e-02,7.421115e-01,1.373915e-01
5.08500,1.245011e-02,1.031215e-02,7.429513e-01,1.374025e-01
5.08750,1.259580e-02,1.036461e-02,7.437852e-01,1.374136e-01
5.09000,1.274301e-02,1.042028e-02,7.446127e-01,1.374248e-01
5.09250,1.289137e-02,1.047813e-02,7.454337e-01,1.374360e-01
5.09500,1.304083e-02,1.053594e-02,7.462477e-01,1.374473e-01
5.09750,1.319380e-02,1.059357e-02,7.470544e-01,1.374587e-01
5.10000,1.334916e-02,1.065075e-02,7.478535e-01,1.374701e-01
5.10250,1.350028e-02,1.070389e-02,7.486444e-01,1.374816e-01
5.10500,1.364995e-02,1.075548e-02,7.494270e-01,1.374931e-01
5.10750,1.380101e-02,1.080884e-02,7.502005e-01,1.375047e-01
5.11000,1.395176e-02,1.085934e-02,7.509648e-01,1.375164e-01
5.11250,1.409990e-02,1.090750e-02,7.517193e-01,1.375281e-01
5.11500,1.424889e-02,1.095632e-02,7.524635e-01,1.375398e-01
5.11750,1.439852e-02,1.100221e-02,7.532774e-01,1.375516e-01
5.12000,1.454891e-02,1.104752e-02,7.540909e-01,1.375634e-01
5.12250,1.469546e-02,1.109208e-02,7.548968e-01,1.375753e-01
5.12500,1.483894e-02,1.113576e-02,7.556947e-01,1.375872e-01
5.12750,1.498200e-02,1.117875e-02,7.564858e-01,1.375992e-01
5.13000,1.512707e-02,1.122457e-02,7.573476e-01,1.376112e-01
5.13250,1.527286e-02,1.127435e-02,7.582037e-01,1.376233e-01
5.13500,1.541827e-02,1.132565e-02,7.590540e-01,1.376354e-01
5.13750,1.556222e-02,1.138034e-02,7.598982e-01,1.376476e-01
5.14000,1.570821e-02,1.143920e-02,7.607360e-01,1.376598e-01
5.14250,1.585901e-02,1.150317e-02,7.615671e-01,1.376720e-01
5.14500,1.600786e-02,1.156653e-02,7.623911e-01,1.376843e-01
5.14750,1.615221e-02,1.162979e-02,7.632079e-01,1.376966e-01
5.15000,1.629363e-02,1.169447e-02,7.640170e-01,1.377089e-01
5.15250,1.643626e-02,1.176094e-02,7.648180e-01,1.377212e-01
5.15500,1.658219e-02,1.182984e-02,7.656107e-01,1.377336e-01
5.15750,1.672827e-02,1.189914e-02,7.663945e-01,1.377461e-01
5.16000,1.687381e-02,1.196662e-02,7.671689e-01,1.377585e-01
5.16250,1.702248e-02,1.203300e-02,7.679334e-01,1.377710e-01
5.16500,1.717087e-02,1.209490e-02,7.686875e-01,1.377834e-01
5.16750,1.731610e-02,1.215314e-02,7.694307e-01,1.377959e-01
5.17000,1.746235e-02,1.221288e-02,7.701625e-01,1.378085e-01
5.17250,1.760768e-02,1.227060e-02,7.708822e-01,1.378210e-01
5.17500,1.775147e-02,1.232868e-02,7.715894e-01,1.378336e-01
5.17750,1.788976e-02,1.238612e-02,7.722834e-01,1.378461e-01
5.18000,1.802747e-02,1.244326e-02,7.729637e-01,1.378587e-01
5.18250,1.816668e-02,1.249955e-02,7.736296e-01,1.378713e-01
5.18500,1.830228e-02,1.255421e-02,7.742807e-01,1.378839e-01
5.18750,1.843332e-02,1.260843e-02,7.749162e-01,1.378965e-01
5.19000,1.856307e-02,1.266154e-02,7.755355e-01,1.379091e-01
5.19250,1.869463e-02,1.271530e-02,7.761380e-01,1.379218e-01
5.19500,1.882625e-02,1.277002e-02,7.767847e-01,1.379345e-01
5.19750,1.895831e-02,1.282747e-02,7.775034e-01,1.379471e-01
5.20000,1.908763e-02,1.288487e-02,7.782095e-01,1.379598e-01
5.20250,1.921447e-02,1.294376e-02,7.789024e-01,1.379725e-01
5.20500,1.934329e-02,1.300703e-02,7.795815e-01,1.379852e-01
5.20750,1.947478e-02,1.307324e-02,7.802463e-01,1.379979e-01
5.21000,1.960403e-02,1.313684e-02,7.808959e-01,1.380107e-01
5.21250,1.973007e-02,1.319916e-02,7.815299e-01,1.380234e-01
5.21500,1.985096e-02,1.325943e-02,7.821475e-01,1.380361e-01
5.21750,1.997123e-02,1.331947e-02,7.827479e-01,1.380489e-01
5.22000,2.009280e-02,1.337979e-02,7.833304e-01,1.380616e-01
5.22250,2.021551e-02,1.344152e-02,7.838942e-01,1.380744e-01
5.22500,2.033598e-02,1.350355e-02,7.844385e-01,1.380871e-01
5.22750,2.045545e-02,1.356444e-02,7.849623e-01,1.380999e-01
5.23000,2.057693e-02,1.362539e-02,7.854648e-01,1.381126e-01
5.23250,2.069711e-02,1.368474e-02,7.859452e-01,1.381253e-01
5.23500,2.081621e-02,1.374238e-02,7.864025e-01,1.381380e-01
5.23750,2.093649e-02,1.380264e-02,7.868357e-01,1.381507e-01
5.24000,2.105632e-02,1.386199e-02,7.874137e-01,1.381634e-01
5.24250,2.117173e-02,1.391714e-02,7.880065e-01,1.381761e-01
5.24500,2.128296e-02,1.396979e-02,7.885806e-01,1.381887e-01
5.24750,2.139287e-02,1.402203e-02,7.891352e-01,1.382013e-01
5.25000,2.150133e-02,1.407450e-02,7.896694e-01,1.382139e-01
5.25250,2.160863e-02,1.412625e-02,7.901825e-01,1.382264e-01
5.25500,2.171841e-02,1.417891e-02,7.906734e-01,1.382389e-01
5.25750,2.182876e-02,1.423067e-02,7.911415e-01,1.382514e-01
5.26000,2.193692e-02,1.427948e-02,7.915857e-01,1.382638e-01
5.26250,2.204411e-02,1.432769e-02,7.920054e-01,1.382761e-01
5.26500,2.214902e-02,1.437504e-02,7.923997e-01,1.382884e-01
5.26750,2.225404e-02,1.442212e-02,7.927677e-01,1.383007e-01
5.27000,2.235344e-02,1.446415e-02,7.931088e-01,1.383129e-01
5.27250,2.244806e-02,1.450389e-02,7.934222e-01,1.383250e-01
5.27500,2.254212e-02,1.454490e-02,7.937071e-01,1.383371e-01
5.27750,2.263211e-02,1.458459e-02,7.939829e-01,1.383491e-01
5.28000,2.272241e-02,1.462410e-02,7.944605e-01,1.383610e-01
5.28250,2.281618e-02,1.466625e-02,7.949151e-01,1.383729e-01
5.28500,2.290992e-02,1.470865e-02,7.953459e-01,1.383847e-01
5.28750,2.300202e-02,1.475089e-02,7.957519e-01,1.383964e-01
5.29000,2.309211e-02,1.479202e-02,7.961324e-01,1.384080e-01
5.29250,2.318133e-02,1.483344e-02,7.964865e-01,1.384196e-01
5.29500,2.327221e-02,1.487699e-02,7.968134e-01,1.384310e-01
5.29750,2.335726e-02,1.491848e-02,7.971123e-01,1.384424e-01
5.30000,2.343707e-02,1.495809e-02,7.973824e-01,1.384537e-01
5.30250,2.351520e-02,1.499532e-02,7.976229e-01,1.384648e-01
5.30500,2.359241e-02,1.503104e-02,7.978332e-01,1.384759e-01
5.30750,2.367389e-02,1.507030e-02,7.980124e-01,1.384869e-01
5.31000,2.375754e-02,1.511077e-02,7.981600e-01,1.384978e-01
5.31250,2.383454e-02,1.514651e-02,7.982754e-01,1.385086e-01
5.31500,2.390687e-02,1.517746e-02,7.984374e-01,1.385193e-01
5.31750,2.397971e-02,1.520639e-02,7.987762e-01,1.385299e-01
5.32000,2.405402e-02,1.523649e-02,7.990876e-01,1.385403e-01
5.32250,2.412836e-02,1.526630e-02,7.993710e-01,1.385507e-01
5.32500,2.419423e-02,1.529224e-02,7.996255e-01,1.385609e-01
5.32750,2.425544e-02,1.531686e-02,7.998504e-01,1.385710e-01
5.33000,2.431817e-02,1.534113e-02,8.000449e-01,1.385811e-01
5.33250,2.438209e-02,1.536357e-02,8.002084e-01,1.385910e-01
5.33500,2.444598e-02,1.538516e-02,8.003403e-01,1.386008e-01
5.33750,2.451025e-02,1.540622e-02,8.004400e-01,1.386104e-01
5.34000,2.456939e-02,1.542491e-02,8.005073e-01,1.386200e-01
5.34250,2.462843e-02,1.544240e-02,8.005416e-01,1.386294e-01
5.34500,2.468666e-02,1.545852e-02,8.005428e-01,1.386387e-01
5.34750,2.474466e-02,1.547570e-02,8.005106e-01,1.386479e-01
5.35000,2.480029e-02,1.549057e-02,8.004449e-01,1.386570e-01
5.35250,2.485103e-02,1.550536e-02,8.006465e-01,1.386659e-01
5.35500,2.489935e-02,1.551974e-02,8.008261e-01,1.386748e-01
5.35750,2.494807e-02,1.553183e-02,8.009753e-01,1.386835e-01
5.36000,2.499644e-02,1.554238e-02,8.010936e-01,1.386921e-01
5.36250,2.504694e-02,1.555266e-02,8.011804e-01,1.387005e-01
5.36500,2.509790e-02,1.556276e-02,8.012355e-01,1.387089e-01
5.36750,2.514496e-02,1.557155e-02,8.012584e-01,1.387171e-01
5.37000,2.519296e-02,1.557862e-02,8.012489e-01,1.387252e-01
5.37250,2.524164e-02,1.558432e-02,8.012068e-01,1.387331e-01
5.37500,2.528596e-02,1.558678e-02,8.011320e-01,1.387410e-01
5.37750,2.532561e-02,1.558652e-02,8.010245e-01,1.387487e-01
5.38000,2.536060e-02,1.558584e-02,8.008846e-01,1.387563e-01
5.38250,2.539530e-02,1.558458e-02,8.007123e-01,1.387637e-01
5.38500,2.543439e-02,1.558403e-02,8.005080e-01,1.387711e-01
5.38750,2.547629e-02,1.558421e-02,8.004314e-01,1.387783e-01
5.39000,2.551626e-02,1.558302e-02,8.004760e-01,1.387854e-01
5.39250,2.555320e-02,1.558114e-02,8.004896e-01,1.387924e-01
5.39500,2.558792e-02,1.557800e-02,8.004719e-01,1.387993e-01
5.39750,2.562242e-02,1.557311e-02,8.004226e-01,1.388060e-01
5.40000,2.565768e-02,1.556739e-02,8.003416e-01,1.388126e-01
5.40250,2.569041e-02,1.556054e-02,8.002289e-01,1.388191e-01
5.40500,2.571714e-02,1.555076e-02,8.000846e-01,1.388255e-01
5.40750,2.574038e-02,1.553893e-02,7.999089e-01,1.388318e-01
5.41000,2.576506e-02,1.552730e-02,7.997019e-01,1.388380e-01
5.41250,2.579581e-02,1.551809e-02,7.994640e-01,1.388440e-01
5.41500,2.582585e-02,1.550865e-02,7.991955e-01,1.388500e-01
5.41750,2.585439e-02,1.549855e-02,7.988969e-01,1.388558e-01
5.42000,2.588199e-02,1.548699e-02,7.985686e-01,1.388616e-01
5.42250,2.590763e-02,1.547400e-02,7.982113e-01,1.388672e-01
5.42500,2.593470e-02,1.545992e-02,7.978255e-01,1.388727e-01
5.42750,2.596053e-02,1.544495e-02,7.974119e-01,1.388781e-01
5.43000,2.598329e-02,1.542827e-02,7.972540e-01,1.388834e-01
5.43250,2.600678e-02,1.541013e-02,7.970831e-01,1.388886e-01
5.43500,2.602992e-02,1.539082e-02,7.968828e-01,1.388938e-01
5.43750,2.605189e-02,1.537010e-02,7.966533e-01,1.388988e-01
5.44000,2.607385e-02,1.534855e-02,7.963947e-01,1.389037e-01
5.44250,2.609527e-02,1.532623e-02,7.961075e-01,1.389085e-01
5.44500,2.611724e-02,1.530517e-02,7.957920e-01,1.389132e-01
5.44750,2.613955e-02,1.528476e-02,7.954486e-01,1.389178e-01
5.45000,2.616060e-02,1.526309e-02,7.951001e-01,1.389223e-01
5.45250,2.617659e-02,1.523859e-02,7.949245e-01,1.389267e-01
5.45500,2.619115e-02,1.521303e-02,7.947817e-01,1.389310e-01
5.45750,2.620303e-02,1.518528e-02,7.946097e-01,1.389352e-01
5.46000,2.621420e-02,1.515706e-02,7.944087e-01,1.389393e-01
5.46250,2.622780e-02,1.512910e-02,7.941787e-01,1.389433e-01
5.46500,2.623881e-02,1.509923e-02,7.939200e-01,1.389473e-01
5.46750,2.624953e-02,1.506992e-02,7.936330e-01,1.389511e-01
5.47000,2.625861e-02,1.503960e-02,7.933179e-01,1.389548e-01
5.47250,2.626513e-02,1.500776e-02,7.929751e-01,1.389584e-01
5.47500,2.627050e-02,1.497458e-02,7.926050e-01,1.389619e-01
5.47750,2.627304e-02,1.493986e-02,7.922082e-01,1.389653e-01
5.48000,2.627429e-02,1.490478e-02,7.917852e-01,1.389685e-01
5.48250,2.627588e-02,1.487014e-02,7.913368e-01,1.389717e-01
5.48500,2.627727e-02,1.483476e-02,7.908633e-01,1.389748e-01
5.48750,2.627919e-02,1.479861e-02,7.903655e-01,1.389778e-01
5.49000,2.627899e-02,1.476056e-02,7.898440e-01,1.389807e-01
5.49250,2.627587e-02,1.472031e-02,7.892995e-01,1.389834e-01
5.49500,2.626905e-02,1.467904e-02,7.889380e-01,1.389861e-01
5.49750,2.626126e-02,1.463690e-02,7.886065e-01,1.389886e-01
5.50000,2.625626e-02,1.459540e-02,7.882487e-01,1.389911e-01
5.50250,2.624727e-02,1.455113e-02,7.878649e-01,1.389934e-01
5.50500,2.623621e-02,1.450564e-02,7.874556e-01,1.389956e-01
5.50750,2.622379e-02,1.445997e-02,7.870214e-01,1.389977e-01
5.51000,2.621058e-02,1.441364e-02,7.865626e-01,1.389998e-01
5.51250,2.619718e-02,1.436684e-02,7.860798e-01,1.390017e-01
5.51500,2.618239e-02,1.431849e-02,7.855736e-01,1.390034e-01
5.51750,2.616857e-02,1.427090e-02,7.850446e-01,1.390051e-01
5.52000,2.615404e-02,1.422337e-02,7.844934e-01,1.390067e-01
5.52250,2.613637e-02,1.417466e-02,7.839206e-01,1.390082e-01
5.52500,2.611803e-02,1.412464e-02,7.833270e-01,1.390095e-01
5.52750,2.609862e-02,1.407333e-02,7.827132e-01,1.390108e-01
5.53000,2.607960e-02,1.402118e-02,7.820799e-01,1.390119e-01
5.53250,2.605963e-02,1.396766e-02,7.814983e-01,1.390130e-01
5.53500,2.603626e-02,1.391265e-02,7.810577e-01,1.390139e-01
5.53750,2.601352e-02,1.385871e-02,7.805938e-01,1.390147e-01
5.54000,2.599135e-02,1.380548e-02,7.801069e-01,1.390154e-01
5.54250,2.596798e-02,1.375073e-02,7.795976e-01,1.390161e-01
5.54500,2.594242e-02,1.369435e-02,7.790664e-01,1.390166e-01
5.54750,2.591465e-02,1.363628e-02,7.785136e-01,1.390170e-01
5.55000,2.588820e-02,1.357831e-02,7.779400e-01,1.390172e-01
5.55250,2.586228e-02,1.351994e-02,7.773460e-01,1.390174e-01
5.55500,2.583451e-02,1.346060e-02,7.767323e-01,1.390175e-01
5.55750,2.580662e-02,1.340164e-02,7.760994e-01,1.390175e-01
5.56000,2.577851e-02,1.334210e-02,7.754479e-01,1.390174e-01
5.56250,2.575011e-02,1.328187e-02,7.747783e-01,1.390172e-01
5.56500,2.572096e-02,1.322056e-02,7.740914e-01,1.390168e-01
5.56750,2.568845e-02,1.315704e-02,7.733876e-01,1.390164e-01
5.57000,2.565398e-02,1.309237e-02,7.726676e-01,1.390158e-01
5.57250,2.561846e-02,1.302720e-02,7.719852e-01,1.390152e-01
5.57500,2.558177e-02,1.296119e-02,7.714340e-01,1.390144e-01
5.57750,2.554459e-02,1.289457e-02,7.708626e-01,1.390136e-01
5.58000,2.550678e-02,1.282736e-02,7.702713e-01,1.390126e-01
5.58250,2.546790e-02,1.276022e-02,7.696607e-01,1.390116e-01
5.58500,2.542788e-02,1.269265e-02,7.690312e-01,1.390104e-01
5.58750,2.538692e-02,1.262317e-02,7.683834e-01,1.390091e-01
5.59000,2.534733e-02,1.255387e-02,7.677178e-01,1.390078e-01
5.59250,2.530828e-02,1.248463e-02,7.670349e-01,1.390063e-01
5.59500,2.526887e-02,1.241530e-02,7.663353e-01,1.390047e-01
5.59750,2.523067e-02,1.234692e-02,7.656195e-01,1.390030e-01
5.60000,2.519340e-02,1.227768e-02,7.648881e-01,1.390012e-01
5.60250,2.515462e-02,1.220756e-02,7.641416e-01,1.389994e-01
5.60500,2.511324e-02,1.213544e-02,7.633804e-01,1.389974e-01
5.60750,2.507141e-02,1.206283e-02,7.626052e-01,1.389953e-01
5.61000,2.502839e-02,1.198930e-02,7.618166e-01,1.389931e-01
5.61250,2.498290e-02,1.191366e-02,7.610151e-01,1.389908e-01
5.61500,2.493572e-02,1.183826e-02,7.602821e-01,1.389884e-01
5.61750,2.488985e-02,1.176368e-02,7.596224e-01,1.389859e-01
5.62000,2.484525e-02,1.168969e-02,7.589457e-01,1.389833e-01
5.62250,2.479971e-02,1.161583e-02,7.582523e-01,1.389806e-01
5.62500,2.475054e-02,1.154001e-02,7.575428e-01,1.389779e-01
5.62750,2.469930e-02,1.146267e-02,7.568177e-01,1.389750e-01
