t,cx,cy,theta,Vc_x,Vc_y,omega
3.33750,0.287690,0.654653,-0.390993,-5.035390e-02,1.391595e-01,-1.147365e-01
3.34000,0.287565,0.655001,-0.391280,-5.020656e-02,1.392390e-01,-1.149606e-01
3.34250,0.287439,0.655349,-0.391568,-5.005862e-02,1.393184e-01,-1.151899e-01
3.34500,0.287315,0.655697,-0.391857,-4.991003e-02,1.393977e-01,-1.154244e-01
3.34750,0.287190,0.656046,-0.392146,-4.976077e-02,1.394771e-01,-1.156635e-01
3.35000,0.287066,0.656395,-0.392436,-4.961075e-02,1.395567e-01,-1.159072e-01
3.35250,0.286943,0.656744,-0.392726,-4.945999e-02,1.396366e-01,-1.161546e-01
3.35500,0.286819,0.657093,-0.393017,-4.930845e-02,1.397169e-01,-1.164050e-01
3.35750,0.286696,0.657443,-0.393309,-4.915607e-02,1.397978e-01,-1.166580e-01
3.36000,0.286574,0.657793,-0.393601,-4.900276e-02,1.398794e-01,-1.169131e-01
3.36250,0.286452,0.658143,-0.393894,-4.884860e-02,1.399619e-01,-1.171698e-01
3.36500,0.286330,0.658493,-0.394188,-4.869353e-02,1.400453e-01,-1.174275e-01
3.36750,0.286209,0.658843,-0.394482,-4.853747e-02,1.401297e-01,-1.176858e-01
3.37000,0.286088,0.659194,-0.394777,-4.838029e-02,1.402152e-01,-1.179448e-01
3.37250,0.285967,0.659544,-0.395072,-4.822192e-02,1.403020e-01,-1.182044e-01
3.37500,0.285847,0.659895,-0.395368,-4.806233e-02,1.403902e-01,-1.184648e-01
3.37750,0.285727,0.660246,-0.395665,-4.790138e-02,1.404798e-01,-1.187262e-01
3.38000,0.285608,0.660598,-0.395963,-4.773916e-02,1.405706e-01,-1.189887e-01
3.38250,0.285489,0.660950,-0.396261,-4.757574e-02,1.406625e-01,-1.192517e-01
3.38500,0.285370,0.661301,-0.396560,-4.741127e-02,1.407554e-01,-1.195142e-01
3.38750,0.285252,0.661654,-0.396859,-4.724577e-02,1.408489e-01,-1.197763e-01
3.39000,0.285135,0.662006,-0.397159,-4.707927e-02,1.409428e-01,-1.200383e-01
3.39250,0.285017,0.662358,-0.397460,-4.691195e-02,1.410369e-01,-1.202998e-01
3.39500,0.284901,0.662711,-0.397761,-4.674393e-02,1.411310e-01,-1.205616e-01
3.39750,0.284784,0.663064,-0.398063,-4.657523e-02,1.412248e-01,-1.208241e-01
3.40000,0.284668,0.663418,-0.398366,-4.640610e-02,1.413180e-01,-1.210872e-01
3.40250,0.284552,0.663771,-0.398669,-4.623660e-02,1.414102e-01,-1.213510e-01
3.40500,0.284437,0.664125,-0.398973,-4.606688e-02,1.415013e-01,-1.216151e-01
3.40750,0.284323,0.664479,-0.399278,-4.589708e-02,1.415912e-01,-1.218790e-01
3.41000,0.284208,0.664833,-0.399584,-4.572725e-02,1.416797e-01,-1.221421e-01
3.41250,0.284094,0.665188,-0.399890,-4.555749e-02,1.417667e-01,-1.224039e-01
3.41500,0.283981,0.665542,-0.400196,-4.538788e-02,1.418520e-01,-1.226639e-01
3.41750,0.283868,0.665897,-0.400503,-4.521849e-02,1.419356e-01,-1.229219e-01
3.42000,0.283755,0.666252,-0.400811,-4.504933e-02,1.420175e-01,-1.231777e-01
3.42250,0.283643,0.666607,-0.401120,-4.488034e-02,1.420978e-01,-1.234323e-01
3.42500,0.283531,0.666963,-0.401429,-4.471158e-02,1.421766e-01,-1.236859e-01
3.42750,0.283420,0.667318,-0.401739,-4.454295e-02,1.422540e-01,-1.239395e-01
3.43000,0.283309,0.667674,-0.402050,-4.437441e-02,1.423299e-01,-1.241942e-01
3.43250,0.283198,0.668030,-0.402361,-4.420557e-02,1.424045e-01,-1.244526e-01
3.43500,0.283088,0.668386,-0.402672,-4.403639e-02,1.424777e-01,-1.247153e-01
3.43750,0.282979,0.668743,-0.402985,-4.386665e-02,1.425495e-01,-1.249838e-01
3.44000,0.282869,0.669099,-0.403298,-4.369619e-02,1.426199e-01,-1.252584e-01
3.44250,0.282761,0.669456,-0.403612,-4.352502e-02,1.426892e-01,-1.255388e-01
3.44500,0.282652,0.669813,-0.403927,-4.335294e-02,1.427573e-01,-1.258253e-01
3.44750,0.282544,0.670170,-0.404242,-4.317983e-02,1.428244e-01,-1.261186e-01
3.45000,0.282437,0.670527,-0.404558,-4.300561e-02,1.428907e-01,-1.264191e-01
3.45250,0.282330,0.670885,-0.404875,-4.282995e-02,1.429563e-01,-1.267273e-01
3.45500,0.282223,0.671242,-0.405192,-4.265275e-02,1.430215e-01,-1.270438e-01
3.45750,0.282117,0.671600,-0.405511,-4.247400e-02,1.430864e-01,-1.273682e-01
3.46000,0.282011,0.671958,-0.405830,-4.229370e-02,1.431511e-01,-1.277004e-01
3.46250,0.281906,0.672316,-0.406150,-4.211166e-02,1.432158e-01,-1.280402e-01
3.46500,0.281801,0.672674,-0.406471,-4.192795e-02,1.432806e-01,-1.283870e-01
3.46750,0.281697,0.673032,-0.406793,-4.174265e-02,1.433459e-01,-1.287408e-01
3.47000,0.281593,0.673391,-0.407116,-4.155568e-02,1.434117e-01,-1.291010e-01
3.47250,0.281489,0.673750,-0.407439,-4.136703e-02,1.434783e-01,-1.294676e-01
3.47500,0.281386,0.674108,-0.407764,-4.117664e-02,1.435459e-01,-1.298405e-01
3.47750,0.281284,0.674467,-0.408089,-4.098472e-02,1.436145e-01,-1.302189e-01
3.48000,0.281182,0.674827,-0.408416,-4.079131e-02,1.436843e-01,-1.306023e-01
3.48250,0.281081,0.675186,-0.408743,-4.059653e-02,1.437553e-01,-1.309896e-01
3.48500,0.280980,0.675546,-0.409072,-4.040030e-02,1.438276e-01,-1.313806e-01
3.48750,0.280879,0.675905,-0.409401,-4.020262e-02,1.439012e-01,-1.317748e-01
3.49000,0.280779,0.676265,-0.409732,-4.000360e-02,1.439760e-01,-1.321717e-01
3.49250,0.280679,0.676625,-0.410063,-3.980324e-02,1.440519e-01,-1.325708e-01
3.49500,0.280580,0.676986,-0.410396,-3.960160e-02,1.441287e-01,-1.329725e-01
3.49750,0.280482,0.677346,-0.410729,-3.939886e-02,1.442062e-01,-1.333765e-01
3.50000,0.280384,0.677707,-0.411063,-3.919513e-02,1.442843e-01,-1.337834e-01
3.50250,0.280287,0.678068,-0.411399,-3.899077e-02,1.443624e-01,-1.341922e-01
3.50500,0.280190,0.678429,-0.411735,-3.878598e-02,1.444402e-01,-1.346016e-01
3.50750,0.280093,0.678790,-0.412073,-3.858087e-02,1.445174e-01,-1.350110e-01
3.51000,0.279997,0.679152,-0.412412,-3.837547e-02,1.445938e-01,-1.354203e-01
3.51250,0.279902,0.679513,-0.412751,-3.816998e-02,1.446689e-01,-1.358281e-01
3.51500,0.279807,0.679875,-0.413092,-3.796452e-02,1.447424e-01,-1.362333e-01
3.51750,0.279712,0.680237,-0.413433,-3.775916e-02,1.448142e-01,-1.366350e-01
3.52000,0.279619,0.680600,-0.413776,-3.755381e-02,1.448840e-01,-1.370330e-01
3.52250,0.279525,0.680962,-0.414119,-3.734856e-02,1.449519e-01,-1.374271e-01
3.52500,0.279432,0.681325,-0.414464,-3.714346e-02,1.450178e-01,-1.378168e-01
3.52750,0.279340,0.681687,-0.414809,-3.693847e-02,1.450816e-01,-1.382020e-01
3.53000,0.279248,0.682050,-0.415156,-3.673355e-02,1.451432e-01,-1.385824e-01
3.53250,0.279157,0.682413,-0.415503,-3.652849e-02,1.452028e-01,-1.389587e-01
3.53500,0.279066,0.682776,-0.415852,-3.632317e-02,1.452602e-01,-1.393321e-01
3.53750,0.278976,0.683140,-0.416201,-3.611745e-02,1.453157e-01,-1.397045e-01
3.54000,0.278886,0.683503,-0.416551,-3.591085e-02,1.453692e-01,-1.400781e-01
3.54250,0.278797,0.683867,-0.416902,-3.570315e-02,1.454205e-01,-1.404557e-01
3.54500,0.278708,0.684230,-0.417254,-3.549419e-02,1.454696e-01,-1.408387e-01
3.54750,0.278620,0.684594,-0.417607,-3.528382e-02,1.455168e-01,-1.412287e-01
3.55000,0.278532,0.684958,-0.417962,-3.507154e-02,1.455622e-01,-1.416281e-01
3.55250,0.278445,0.685322,-0.418317,-3.485717e-02,1.456061e-01,-1.420385e-01
3.55500,0.278358,0.685686,-0.418673,-3.464057e-02,1.456487e-01,-1.424606e-01
3.55750,0.278272,0.686050,-0.419030,-3.442152e-02,1.456898e-01,-1.428953e-01
3.56000,0.278187,0.686415,-0.419388,-3.420023e-02,1.457300e-01,-1.433418e-01
3.56250,0.278102,0.686779,-0.419748,-3.397647e-02,1.457692e-01,-1.438009e-01
3.56500,0.278017,0.687144,-0.420109,-3.375027e-02,1.458082e-01,-1.442732e-01
3.56750,0.277934,0.687508,-0.420470,-3.352136e-02,1.458468e-01,-1.447599e-01
3.57000,0.277850,0.687873,-0.420834,-3.329010e-02,1.458852e-01,-1.452603e-01
3.57250,0.277768,0.688238,-0.421198,-3.305650e-02,1.459237e-01,-1.457744e-01
3.57500,0.277686,0.688603,-0.421564,-3.282075e-02,1.459624e-01,-1.463006e-01
3.57750,0.277604,0.688968,-0.421931,-3.258284e-02,1.460012e-01,-1.468387e-01
3.58000,0.277523,0.689333,-0.422299,-3.234288e-02,1.460403e-01,-1.473866e-01
3.58250,0.277443,0.689698,-0.422669,-3.210111e-02,1.460799e-01,-1.479424e-01
3.58500,0.277363,0.690063,-0.423040,-3.185783e-02,1.461201e-01,-1.485035e-01
3.58750,0.277284,0.690429,-0.423413,-3.161291e-02,1.461612e-01,-1.490693e-01
3.59000,0.277206,0.690794,-0.423787,-3.136635e-02,1.462033e-01,-1.496391e-01
3.59250,0.277128,0.691160,-0.424163,-3.111831e-02,1.462463e-01,-1.502129e-01
3.59500,0.277051,0.691525,-0.424540,-3.086899e-02,1.462901e-01,-1.507891e-01
3.59750,0.276975,0.691891,-0.424918,-3.061869e-02,1.463348e-01,-1.513661e-01
3.60000,0.276899,0.692257,-0.425298,-3.036748e-02,1.463802e-01,-1.519428e-01
3.60250,0.276823,0.692623,-0.425679,-3.011559e-02,1.464259e-01,-1.525174e-01
3.60500,0.276749,0.692989,-0.426062,-2.986285e-02,1.464717e-01,-1.530894e-01
3.60750,0.276675,0.693356,-0.426446,-2.960945e-02,1.465172e-01,-1.536569e-01
3.61000,0.276601,0.693722,-0.426832,-2.935520e-02,1.465619e-01,-1.542198e-01
3.61250,0.276529,0.694089,-0.427219,-2.910031e-02,1.466056e-01,-1.547764e-01
3.61500,0.276456,0.694455,-0.427607,-2.884477e-02,1.466482e-01,-1.553260e-01
3.61750,0.276385,0.694822,-0.427997,-2.858867e-02,1.466894e-01,-1.558666e-01
3.62000,0.276314,0.695189,-0.428388,-2.833209e-02,1.467289e-01,-1.563969e-01
3.62250,0.276244,0.695556,-0.428780,-2.807507e-02,1.467663e-01,-1.569158e-01
3.62500,0.276174,0.695923,-0.429173,-2.781784e-02,1.468015e-01,-1.574224e-01
3.62750,0.276105,0.696290,-0.429568,-2.756037e-02,1.468344e-01,-1.579160e-01
3.63000,0.276037,0.696657,-0.429964,-2.730253e-02,1.468646e-01,-1.583968e-01
3.63250,0.275970,0.697024,-0.430361,-2.704454e-02,1.468924e-01,-1.588650e-01
3.63500,0.275903,0.697392,-0.430760,-2.678601e-02,1.469177e-01,-1.593222e-01
3.63750,0.275836,0.697759,-0.431159,-2.652691e-02,1.469403e-01,-1.597699e-01
3.64000,0.275771,0.698126,-0.431560,-2.626693e-02,1.469603e-01,-1.602112e-01
3.64250,0.275706,0.698494,-0.431961,-2.600596e-02,1.469779e-01,-1.606489e-01
3.64500,0.275641,0.698861,-0.432364,-2.574366e-02,1.469933e-01,-1.610870e-01
3.64750,0.275578,0.699229,-0.432768,-2.547929e-02,1.470064e-01,-1.615304e-01
3.65000,0.275515,0.699596,-0.433173,-2.521245e-02,1.470175e-01,-1.619833e-01
3.65250,0.275452,0.699964,-0.433579,-2.494323e-02,1.470270e-01,-1.624477e-01
3.65500,0.275391,0.700331,-0.433986,-2.467109e-02,1.470349e-01,-1.629263e-01
3.65750,0.275330,0.700699,-0.434395,-2.439607e-02,1.470416e-01,-1.634209e-01
3.66000,0.275269,0.701067,-0.434805,-2.411762e-02,1.470471e-01,-1.639351e-01
3.66250,0.275210,0.701434,-0.435216,-2.383595e-02,1.470515e-01,-1.644696e-01
3.66500,0.275151,0.701802,-0.435628,-2.355105e-02,1.470548e-01,-1.650257e-01
3.66750,0.275093,0.702170,-0.436042,-2.326277e-02,1.470572e-01,-1.656042e-01
3.67000,0.275035,0.702537,-0.436458,-2.297104e-02,1.470588e-01,-1.662049e-01
3.67250,0.274978,0.702905,-0.436875,-2.267618e-02,1.470599e-01,-1.668260e-01
3.67500,0.274923,0.703272,-0.437294,-2.237794e-02,1.470606e-01,-1.674674e-01
3.67750,0.274867,0.703640,-0.437714,-2.207649e-02,1.470613e-01,-1.681276e-01
3.68000,0.274813,0.704008,-0.438136,-2.177177e-02,1.470621e-01,-1.688068e-01
3.68250,0.274759,0.704375,-0.438560,-2.146423e-02,1.470632e-01,-1.695032e-01
3.68500,0.274706,0.704743,-0.438985,-2.115392e-02,1.470645e-01,-1.702158e-01
3.68750,0.274654,0.705111,-0.439413,-2.084089e-02,1.470664e-01,-1.709427e-01
3.69000,0.274603,0.705478,-0.439842,-2.052532e-02,1.470690e-01,-1.716819e-01
3.69250,0.274552,0.705846,-0.440273,-2.020747e-02,1.470721e-01,-1.724307e-01
3.69500,0.274503,0.706214,-0.440706,-1.988787e-02,1.470758e-01,-1.731851e-01
3.69750,0.274454,0.706582,-0.441141,-1.956655e-02,1.470799e-01,-1.739420e-01
3.70000,0.274406,0.706949,-0.441577,-1.924337e-02,1.470842e-01,-1.746993e-01
3.70250,0.274358,0.707317,-0.442016,-1.891849e-02,1.470883e-01,-1.754561e-01
3.70500,0.274312,0.707685,-0.442457,-1.859210e-02,1.470923e-01,-1.762100e-01
3.70750,0.274266,0.708052,-0.442899,-1.826395e-02,1.470956e-01,-1.769601e-01
3.71000,0.274221,0.708420,-0.443343,-1.793480e-02,1.470983e-01,-1.777022e-01
3.71250,0.274177,0.708788,-0.443789,-1.760457e-02,1.470998e-01,-1.784349e-01
3.71500,0.274134,0.709156,-0.444237,-1.727377e-02,1.470999e-01,-1.791544e-01
3.71750,0.274092,0.709523,-0.444687,-1.694257e-02,1.470984e-01,-1.798591e-01
3.72000,0.274050,0.709891,-0.445138,-1.661083e-02,1.470948e-01,-1.805480e-01
3.72250,0.274010,0.710259,-0.445591,-1.627903e-02,1.470886e-01,-1.812192e-01
3.72500,0.273970,0.710627,-0.446046,-1.594703e-02,1.470796e-01,-1.818725e-01
3.72750,0.273931,0.710994,-0.446502,-1.561484e-02,1.470674e-01,-1.825067e-01
3.73000,0.273893,0.711362,-0.446960,-1.528228e-02,1.470513e-01,-1.831214e-01
3.73250,0.273855,0.711729,-0.447419,-1.494967e-02,1.470313e-01,-1.837150e-01
3.73500,0.273819,0.712097,-0.447880,-1.461702e-02,1.470077e-01,-1.842877e-01
3.73750,0.273783,0.712464,-0.448342,-1.428429e-02,1.469802e-01,-1.848382e-01
3.74000,0.273748,0.712832,-0.448806,-1.395141e-02,1.469492e-01,-1.853681e-01
3.74250,0.273714,0.713199,-0.449270,-1.361812e-02,1.469148e-01,-1.858799e-01
3.74500,0.273681,0.713566,-0.449736,-1.328430e-02,1.468772e-01,-1.863781e-01
3.74750,0.273648,0.713933,-0.450203,-1.294942e-02,1.468373e-01,-1.868683e-01
3.75000,0.273617,0.714300,-0.450672,-1.261328e-02,1.467953e-01,-1.873565e-01
3.75250,0.273586,0.714667,-0.451141,-1.227523e-02,1.467518e-01,-1.878509e-01
3.75500,0.273556,0.715034,-0.451612,-1.193443e-02,1.467065e-01,-1.883590e-01
3.75750,0.273527,0.715401,-0.452085,-1.159107e-02,1.466593e-01,-1.888839e-01
3.76000,0.273499,0.715767,-0.452558,-1.124432e-02,1.466102e-01,-1.894293e-01
3.76250,0.273472,0.716134,-0.453033,-1.089385e-02,1.465594e-01,-1.899972e-01
3.76500,0.273446,0.716500,-0.453510,-1.053944e-02,1.465078e-01,-1.905906e-01
3.76750,0.273420,0.716866,-0.453988,-1.018082e-02,1.464554e-01,-1.912109e-01
3.77000,0.273396,0.717232,-0.454467,-9.817063e-03,1.464022e-01,-1.918603e-01
3.77250,0.273372,0.717598,-0.454949,-9.448668e-03,1.463485e-01,-1.925385e-01
3.77500,0.273349,0.717964,-0.455432,-9.075558e-03,1.462946e-01,-1.932451e-01
3.77750,0.273328,0.718329,-0.455917,-8.697782e-03,1.462408e-01,-1.939781e-01
3.78000,0.273307,0.718695,-0.456403,-8.315100e-03,1.461870e-01,-1.947379e-01
3.78250,0.273287,0.719060,-0.456892,-7.927836e-03,1.461336e-01,-1.955237e-01
3.78500,0.273268,0.719425,-0.457383,-7.536155e-03,1.460804e-01,-1.963352e-01
3.78750,0.273250,0.719790,-0.457876,-7.140170e-03,1.460275e-01,-1.971714e-01
3.79000,0.273233,0.720155,-0.458371,-6.739968e-03,1.459746e-01,-1.980298e-01
3.79250,0.273218,0.720520,-0.458868,-6.335209e-03,1.459222e-01,-1.989095e-01
3.79500,0.273203,0.720885,-0.459368,-5.926392e-03,1.458703e-01,-1.998071e-01
3.79750,0.273189,0.721249,-0.459870,-5.513526e-03,1.458187e-01,-2.007189e-01
3.80000,0.273176,0.721614,-0.460374,-5.097226e-03,1.457673e-01,-2.016406e-01
3.80250,0.273165,0.721978,-0.460880,-4.677235e-03,1.457161e-01,-2.025700e-01
3.80500,0.273154,0.722342,-0.461389,-4.254055e-03,1.456650e-01,-2.035039e-01
3.80750,0.273144,0.722706,-0.461900,-3.828673e-03,1.456133e-01,-2.044370e-01
3.81000,0.273136,0.723070,-0.462414,-3.401167e-03,1.455605e-01,-2.053658e-01
3.81250,0.273128,0.723434,-0.462929,-2.972165e-03,1.455063e-01,-2.062856e-01
3.81500,0.273122,0.723797,-0.463447,-2.541893e-03,1.454506e-01,-2.071931e-01
3.81750,0.273117,0.724161,-0.463967,-2.110333e-03,1.453928e-01,-2.080851e-01
3.82000,0.273113,0.724524,-0.464490,-1.677930e-03,1.453323e-01,-2.089584e-01
3.82250,0.273110,0.724887,-0.465014,-1.244686e-03,1.452676e-01,-2.098096e-01
3.82500,0.273107,0.725250,-0.465541,-8.114896e-04,1.451987e-01,-2.106337e-01
3.82750,0.273107,0.725613,-0.466070,-3.780818e-04,1.451256e-01,-2.114275e-01
3.83000,0.273107,0.725976,-0.466600,5.476894e-05,1.450478e-01,-2.121853e-01
3.83250,0.273108,0.726338,-0.467132,4.871295e-04,1.449651e-01,-2.129060e-01
3.83500,0.273110,0.726700,-0.467666,9.185993e-04,1.448773e-01,-2.135887e-01
3.83750,0.273114,0.727062,-0.468202,1.348996e-03,1.447842e-01,-2.142341e-01
3.84000,0.273118,0.727424,-0.468739,1.778156e-03,1.446861e-01,-2.148440e-01
3.84250,0.273124,0.727786,-0.469277,2.206189e-03,1.445824e-01,-2.154199e-01
3.84500,0.273130,0.728147,-0.469817,2.632662e-03,1.444736e-01,-2.159626e-01
3.84750,0.273138,0.728508,-0.470359,3.058379e-03,1.443599e-01,-2.164757e-01
3.85000,0.273146,0.728868,-0.470901,3.483235e-03,1.442413e-01,-2.169613e-01
3.85250,0.273156,0.729229,-0.471445,3.907462e-03,1.441181e-01,-2.174240e-01
3.85500,0.273167,0.729589,-0.471989,4.331645e-03,1.439910e-01,-2.178697e-01
3.85750,0.273179,0.729948,-0.472535,4.756380e-03,1.438611e-01,-2.183069e-01
3.86000,0.273192,0.730308,-0.473082,5.182676e-03,1.437288e-01,-2.187467e-01
3.86250,0.273206,0.730666,-0.473630,5.611620e-03,1.435945e-01,-2.192000e-01
3.86500,0.273221,0.731025,-0.474179,6.044108e-03,1.434593e-01,-2.196748e-01
3.86750,0.273237,0.731383,-0.474729,6.480341e-03,1.433236e-01,-2.201752e-01
3.87000,0.273255,0.731741,-0.475281,6.921300e-03,1.431877e-01,-2.207061e-01
3.87250,0.273273,0.732099,-0.475834,7.367339e-03,1.430521e-01,-2.212710e-01
3.87500,0.273293,0.732456,-0.476389,7.819345e-03,1.429165e-01,-2.218740e-01
3.87750,0.273313,0.732813,-0.476945,8.276975e-03,1.427812e-01,-2.225141e-01
3.88000,0.273335,0.733170,-0.477503,8.741088e-03,1.426464e-01,-2.231952e-01
3.88250,0.273358,0.733526,-0.478063,9.211887e-03,1.425120e-01,-2.239162e-01
3.88500,0.273382,0.733882,-0.478625,9.688531e-03,1.423781e-01,-2.246747e-01
3.88750,0.273408,0.734238,-0.479189,1.017171e-02,1.422455e-01,-2.254700e-01
3.89000,0.273434,0.734593,-0.479754,1.066139e-02,1.421143e-01,-2.263015e-01
3.89250,0.273462,0.734948,-0.480322,1.115774e-02,1.419844e-01,-2.271690e-01
3.89500,0.273491,0.735303,-0.480892,1.165992e-02,1.418557e-01,-2.280694e-01
3.89750,0.273522,0.735657,-0.481465,1.216756e-02,1.417283e-01,-2.289996e-01
3.90000,0.273554,0.736011,-0.482040,1.268077e-02,1.416023e-01,-2.299576e-01
3.90250,0.273587,0.736365,-0.482617,1.319938e-02,1.414774e-01,-2.309415e-01
3.90500,0.273621,0.736718,-0.483197,1.372275e-02,1.413536e-01,-2.319488e-01
3.90750,0.273656,0.737071,-0.483779,1.425018e-02,1.412305e-01,-2.329744e-01
3.91000,0.273693,0.737424,-0.484364,1.478111e-02,1.411079e-01,-2.340120e-01
3.91250,0.273732,0.737776,-0.484952,1.531501e-02,1.409848e-01,-2.350547e-01
3.91500,0.273771,0.738128,-0.485542,1.585160e-02,1.408608e-01,-2.360965e-01
3.91750,0.273812,0.738480,-0.486135,1.639077e-02,1.407349e-01,-2.371315e-01
3.92000,0.273855,0.738832,-0.486731,1.693188e-02,1.406064e-01,-2.381537e-01
3.92250,0.273898,0.739183,-0.487328,1.747423e-02,1.404747e-01,-2.391579e-01
3.92500,0.273943,0.739534,-0.487929,1.801703e-02,1.403391e-01,-2.401388e-01
3.92750,0.273990,0.739884,-0.488531,1.855991e-02,1.401994e-01,-2.410901e-01
3.93000,0.274038,0.740235,-0.489137,1.910230e-02,1.400547e-01,-2.420066e-01
3.93250,0.274087,0.740584,-0.489744,1.964351e-02,1.399045e-01,-2.428821e-01
3.93500,0.274137,0.740934,-0.490353,2.018353e-02,1.397481e-01,-2.437111e-01
3.93750,0.274189,0.741283,-0.490964,2.072165e-02,1.395845e-01,-2.444863e-01
3.94000,0.274242,0.741631,-0.491577,2.125807e-02,1.394135e-01,-2.452055e-01
3.94250,0.274297,0.741979,-0.492192,2.179193e-02,1.392342e-01,-2.458636e-01
3.94500,0.274352,0.742327,-0.492808,2.232281e-02,1.390462e-01,-2.464586e-01
3.94750,0.274409,0.742674,-0.493425,2.285021e-02,1.388500e-01,-2.469873e-01
3.95000,0.274468,0.743021,-0.494044,2.337467e-02,1.386453e-01,-2.474523e-01
3.95250,0.274528,0.743367,-0.494664,2.389598e-02,1.384325e-01,-2.478541e-01
3.95500,0.274589,0.743712,-0.495284,2.441430e-02,1.382118e-01,-2.481974e-01
3.95750,0.274651,0.744057,-0.495905,2.492949e-02,1.379840e-01,-2.484866e-01
3.96000,0.274715,0.744402,-0.496527,2.544214e-02,1.377501e-01,-2.487309e-01
3.96250,0.274780,0.744745,-0.497150,2.595269e-02,1.375113e-01,-2.489406e-01
3.96500,0.274846,0.745088,-0.497772,2.646194e-02,1.372688e-01,-2.491296e-01
3.96750,0.274913,0.745431,-0.498396,2.697118e-02,1.370236e-01,-2.493128e-01
3.97000,0.274982,0.745773,-0.499020,2.748138e-02,1.367766e-01,-2.495037e-01
3.97250,0.275052,0.746114,-0.499644,2.799334e-02,1.365288e-01,-2.497149e-01
3.97500,0.275123,0.746455,-0.500269,2.850800e-02,1.362810e-01,-2.499579e-01
3.97750,0.275196,0.746795,-0.500894,2.902609e-02,1.360342e-01,-2.502425e-01
3.98000,0.275269,0.747135,-0.501521,2.954845e-02,1.357895e-01,-2.505766e-01
3.98250,0.275345,0.747473,-0.502148,3.007643e-02,1.355469e-01,-2.509677e-01
3.98500,0.275421,0.747812,-0.502777,3.061056e-02,1.353066e-01,-2.514195e-01
3.98750,0.275499,0.748149,-0.503407,3.115146e-02,1.350690e-01,-2.519349e-01
3.99000,0.275578,0.748486,-0.504038,3.169896e-02,1.348348e-01,-2.525161e-01
3.99250,0.275659,0.748823,-0.504671,3.225327e-02,1.346041e-01,-2.531647e-01
3.99500,0.275741,0.749159,-0.505305,3.281451e-02,1.343768e-01,-2.538818e-01
3.99750,0.275824,0.749494,-0.505942,3.338216e-02,1.341527e-01,-2.546669e-01
4.00000,0.275909,0.749829,-0.506581,3.395601e-02,1.339308e-01,-2.555182e-01
4.00250,0.275996,0.750163,-0.507222,3.453564e-02,1.337110e-01,-2.564307e-01
4.00500,0.276083,0.750497,-0.507865,3.512083e-02,1.334936e-01,-2.573968e-01
4.00750,0.276173,0.750830,-0.508512,3.571144e-02,1.332772e-01,-2.584086e-01
4.01000,0.276264,0.751163,-0.509160,3.630727e-02,1.330627e-01,-2.594585e-01
4.01250,0.276356,0.751495,-0.509812,3.690675e-02,1.328499e-01,-2.605378e-01
4.01500,0.276450,0.751827,-0.510466,3.751028e-02,1.326386e-01,-2.616431e-01
4.01750,0.276545,0.752158,-0.511123,3.811731e-02,1.324285e-01,-2.627687e-01
4.02000,0.276642,0.752488,-0.511782,3.872737e-02,1.322190e-01,-2.639099e-01
4.02250,0.276740,0.752818,-0.512445,3.934017e-02,1.320100e-01,-2.650627e-01
4.02500,0.276840,0.753148,-0.513111,3.995508e-02,1.318014e-01,-2.662218e-01
4.02750,0.276941,0.753477,-0.513779,4.057184e-02,1.315928e-01,-2.673821e-01
4.03000,0.277044,0.753805,-0.514450,4.119021e-02,1.313830e-01,-2.685363e-01
4.03250,0.277149,0.754133,-0.515125,4.181017e-02,1.311705e-01,-2.696777e-01
4.03500,0.277255,0.754461,-0.515802,4.243021e-02,1.309539e-01,-2.707970e-01
4.03750,0.277363,0.754787,-0.516481,4.305070e-02,1.307332e-01,-2.718897e-01
4.04000,0.277472,0.755114,-0.517164,4.367003e-02,1.305072e-01,-2.729399e-01
4.04250,0.277582,0.755439,-0.517848,4.428766e-02,1.302751e-01,-2.739378e-01
4.04500,0.277695,0.755764,-0.518536,4.490265e-02,1.300355e-01,-2.748706e-01
4.04750,0.277808,0.756089,-0.519225,4.551376e-02,1.297883e-01,-2.757309e-01
4.05000,0.277924,0.756413,-0.519916,4.612054e-02,1.295322e-01,-2.765123e-01
4.05250,0.278041,0.756736,-0.520609,4.672299e-02,1.292669e-01,-2.772134e-01
4.05500,0.278159,0.757058,-0.521304,4.732010e-02,1.289904e-01,-2.778283e-01
4.05750,0.278279,0.757380,-0.522000,4.791044e-02,1.287025e-01,-2.783512e-01
