t,cx,cy,disp_max,disp_rms,det_min,volume,Fx,Fy,p_L2,u_L2
0.14750,0.595737,0.498812,8.136804e-03,4.815868e-03,9.929972e-01,1.255715e-01,1.224821e-02,2.816966e-03,2.472774e-02,2.945770e-02
0.15000,0.595619,0.498780,8.359527e-03,4.949227e-03,9.928707e-01,1.255714e-01,1.217573e-02,2.777415e-03,2.457771e-02,2.965926e-02
0.15250,0.595499,0.498747,8.584364e-03,5.083942e-03,9.927444e-01,1.255713e-01,1.210513e-02,2.738335e-03,2.443290e-02,2.985830e-02
0.15500,0.595379,0.498715,8.811298e-03,5.220002e-03,9.926185e-01,1.255712e-01,1.203633e-02,2.699701e-03,2.429303e-02,3.005486e-02
0.15750,0.595258,0.498682,9.040309e-03,5.357401e-03,9.924929e-01,1.255711e-01,1.196923e-02,2.661490e-03,2.415788e-02,3.024902e-02
0.16000,0.595135,0.498649,9.271379e-03,5.496129e-03,9.923677e-01,1.255710e-01,1.190377e-02,2.623682e-03,2.402722e-02,3.044083e-02
0.16250,0.595011,0.498615,9.504489e-03,5.636179e-03,9.922428e-01,1.255709e-01,1.183985e-02,2.586256e-03,2.390084e-02,3.063034e-02
0.16500,0.594886,0.498581,9.739622e-03,5.777543e-03,9.921182e-01,1.255708e-01,1.177741e-02,2.549193e-03,2.377854e-02,3.081762e-02
0.16750,0.594759,0.498548,9.976758e-03,5.920212e-03,9.919939e-01,1.255708e-01,1.171638e-02,2.512473e-03,2.366014e-02,3.100271e-02
0.17000,0.594632,0.498513,1.021588e-02,6.064181e-03,9.918700e-01,1.255706e-01,1.165670e-02,2.476078e-03,2.354547e-02,3.118566e-02
0.17250,0.594503,0.498479,1.045697e-02,6.209440e-03,9.917463e-01,1.255705e-01,1.159830e-02,2.439993e-03,2.343436e-02,3.136653e-02
0.17500,0.594374,0.498444,1.070001e-02,6.355983e-03,9.916230e-01,1.255704e-01,1.154112e-02,2.404206e-03,2.332666e-02,3.154535e-02
0.17750,0.594243,0.498410,1.094498e-02,6.503802e-03,9.915000e-01,1.255703e-01,1.148511e-02,2.368704e-03,2.322222e-02,3.172217e-02
0.18000,0.594111,0.498374,1.119187e-02,6.652891e-03,9.913773e-01,1.255702e-01,1.143022e-02,2.333475e-03,2.312091e-02,3.189704e-02
0.18250,0.593978,0.498339,1.144066e-02,6.803241e-03,9.912548e-01,1.255701e-01,1.137639e-02,2.298509e-03,2.302259e-02,3.207000e-02
0.18500,0.593843,0.498304,1.169132e-02,6.954847e-03,9.911327e-01,1.255700e-01,1.132358e-02,2.263795e-03,2.292714e-02,3.224108e-02
0.18750,0.593708,0.498268,1.194385e-02,7.107702e-03,9.910108e-01,1.255699e-01,1.127174e-02,2.229319e-03,2.283446e-02,3.241033e-02
0.19000,0.593572,0.498232,1.219822e-02,7.261799e-03,9.908892e-01,1.255698e-01,1.122083e-02,2.195074e-03,2.274441e-02,3.257778e-02
0.19250,0.593434,0.498196,1.245442e-02,7.417131e-03,9.907679e-01,1.255697e-01,1.117080e-02,2.161047e-03,2.265691e-02,3.274348e-02
0.19500,0.593295,0.498159,1.271243e-02,7.573691e-03,9.906469e-01,1.255696e-01,1.112162e-02,2.127226e-03,2.257186e-02,3.290745e-02
0.19750,0.593155,0.498123,1.297223e-02,7.731474e-03,9.905262e-01,1.255695e-01,1.107325e-02,2.093599e-03,2.248915e-02,3.306972e-02
0.20000,0.593014,0.498086,1.323381e-02,7.890473e-03,9.904058e-01,1.255694e-01,1.102565e-02,2.060160e-03,2.240870e-02,3.323035e-02
0.20250,0.592872,0.498049,1.349715e-02,8.050682e-03,9.902857e-01,1.255693e-01,1.097879e-02,2.026903e-03,2.233042e-02,3.338934e-02
0.20500,0.592729,0.498012,1.376224e-02,8.212094e-03,9.901659e-01,1.255691e-01,1.093264e-02,1.993820e-03,2.225424e-02,3.354674e-02
0.20750,0.592585,0.497974,1.402905e-02,8.374704e-03,9.900464e-01,1.255690e-01,1.088717e-02,1.960905e-03,2.218008e-02,3.370258e-02
0.21000,0.592440,0.497937,1.429757e-02,8.538505e-03,9.899273e-01,1.255689e-01,1.084234e-02,1.928154e-03,2.210786e-02,3.385688e-02
0.21250,0.592294,0.497899,1.456818e-02,8.703491e-03,9.898085e-01,1.255688e-01,1.079813e-02,1.895566e-03,2.203752e-02,3.400968e-02
